,Feature,W,Scaled
3747,PF3D7_1225800,1.1542861461639404,0.08621216
5504,PF3D7_1476400,1.1542860269546509,0.08615112
3245,PF3D7_1125200,1.1542860269546509,0.08615112
5011,PF3D7_1427200,1.1542859077453613,0.08609009
2529,PF3D7_0930200,1.1542859077453613,0.08609009
1978,PF3D7_0807900,1.1542859077453613,0.08609009
4032,PF3D7_1255200,1.1542859077453613,0.08609009
555,PF3D7_0308900,1.1542859077453613,0.08609009
846,PF3D7_0414800,1.1542857885360718,0.08605957
244,PF3D7_0200200,1.1542856693267822,0.08599854
4302,PF3D7_1327300,1.1542856693267822,0.08599854
4748,PF3D7_1400100,1.1542854309082031,0.08590698
3404,PF3D7_1141200,1.1542854309082031,0.08590698
659,PF3D7_0319300,1.1542854309082031,0.08590698
2624,PF3D7_1001900,1.1542853116989136,0.08587646
394,PF3D7_0215400,1.1542853116989136,0.08587646
3254,PF3D7_1126100,1.1542853116989136,0.08587646
4712,PF3D7_1368900,1.154285192489624,0.08581543
3716,PF3D7_1222700,1.1542850732803345,0.08575439
5231,PF3D7_1449100,1.1542850732803345,0.08575439
1434,PF3D7_0616300,1.154284954071045,0.08572388
4872,PF3D7_1412500,1.154284954071045,0.08572388
5364,PF3D7_1462400,1.154284954071045,0.08572388
3458,PF3D7_1146700,1.1542848348617554,0.08566284
3297,PF3D7_1130500,1.1542848348617554,0.08566284
3273,PF3D7_1128000.1,1.1542847156524658,0.08563232
519,PF3D7_0305300,1.1542845964431763,0.08557129
2220,PF3D7_0832500,1.1542845964431763,0.08557129
1966,PF3D7_0806700,1.1542845964431763,0.08557129
1509,PF3D7_0623800,1.1542845964431763,0.08557129
2197,PF3D7_0830200,1.1542844772338867,0.08551025
4565,PF3D7_1353800,1.1542843580245972,0.08547974
5539,PF3D7_1480100,1.154284119606018,0.08538818
4106,PF3D7_1307700,1.154284119606018,0.08538818
2531,PF3D7_0930400.1,1.1542840003967285,0.08532715
3100,PF3D7_1110600,1.1542840003967285,0.08532715
4542,PF3D7_1351500,1.1542840003967285,0.08532715
4629,PF3D7_1360500,1.1542840003967285,0.08532715
1339,PF3D7_0606900,1.154283881187439,0.08529663
224,PF3D7_0113600,1.154283881187439,0.08529663
650,PF3D7_0318400,1.1542836427688599,0.08517456
2619,PF3D7_1001400,1.1542836427688599,0.08517456
1330,PF3D7_0606000,1.1542835235595703,0.08514404
1192,PF3D7_0524100,1.1542834043502808,0.08508301
1649,PF3D7_0706100,1.1542832851409912,0.08505249
12,MAL11.1839112.1839193....k.,1.1542832851409912,0.08505249
938,PF3D7_0424300,1.1542831659317017,0.08499146
4064,PF3D7_1303500,1.1542831659317017,0.08499146
5240,PF3D7_1450000,1.154282808303833,0.08483887
1472,PF3D7_0620100,1.154282569885254,0.08474731
2630,PF3D7_1002500,1.1542824506759644,0.0847168
5230,PF3D7_1449000,1.1542824506759644,0.0847168
4544,PF3D7_1351700,1.1542823314666748,0.08465576
1812,PF3D7_0723200,1.1542822122573853,0.08459473
143,PF3D7_0105000,1.1542819738388062,0.08450317
3927,PF3D7_1244300,1.1542816162109375,0.0843811
1885,PF3D7_0731100,1.154281497001648,0.08432007
5534,PF3D7_1479600,1.1542809009552002,0.08407593
4650,PF3D7_1362700,1.1542807817459106,0.08404541
955,PF3D7_0500100,1.154280662536621,0.08398438
1362,PF3D7_0609100,1.154280424118042,0.08389282
1473,PF3D7_0620200,1.154280424118042,0.08389282
624,PF3D7_0315900,1.1542803049087524,0.08383179
2998,PF3D7_1040200,1.1542803049087524,0.08383179
3456,PF3D7_1146500,1.154280185699463,0.08380127
944,PF3D7_0424900,1.1542800664901733,0.08374023
1050,PF3D7_0509800,1.1542795896530151,0.08355713
3894,PF3D7_1240900,1.1542795896530151,0.08355713
3724,PF3D7_1223500,1.1542794704437256,0.08349609
1762,PF3D7_0718200,1.154279351234436,0.08346558
2920,PF3D7_1031700,1.154279351234436,0.08346558
4557,PF3D7_1353000,1.154279351234436,0.08346558
4132,PF3D7_1310300,1.1542792320251465,0.08340454
482,PF3D7_0301600,1.1542792320251465,0.08340454
1911,PF3D7_0801000,1.154279112815857,0.08334351
1404,PF3D7_0613300,1.154279112815857,0.08334351
2825,PF3D7_1022100,1.1542789936065674,0.08331299
3485,PF3D7_1149700,1.1542789936065674,0.08331299
1011,PF3D7_0505900,1.1542788743972778,0.08325195
2642,PF3D7_1003700,1.1542785167694092,0.08312988
3731,PF3D7_1224200,1.1542785167694092,0.08312988
3484,PF3D7_1149600,1.1542783975601196,0.08306885
1369,PF3D7_0609800,1.1542781591415405,0.08297729
4367,PF3D7_1333800,1.1542779207229614,0.08288574
4885,PF3D7_1413800,1.1542779207229614,0.08288574
606,PF3D7_0314100.1,1.1542779207229614,0.08288574
2707,PF3D7_1010300,1.1542776823043823,0.08276367
311,PF3D7_0207000,1.1542776823043823,0.08276367
1119,PF3D7_0516800,1.1542775630950928,0.08273315
2632,PF3D7_1002700,1.1542773246765137,0.0826416
4276,PF3D7_1324700,1.154276967048645,0.08248901
4876,PF3D7_1412900.1,1.154276967048645,0.08248901
4967,PF3D7_1422400,1.154276728630066,0.08239746
2634,PF3D7_1002900,1.154276728630066,0.08239746
5169,PF3D7_1442900,1.1542766094207764,0.08233643
529,PF3D7_0306300,1.1542761325836182,0.08215332
3499,PF3D7_1200700,1.1542761325836182,0.08215332
3875,PF3D7_1238800,1.1542760133743286,0.08209229
4154,PF3D7_1312500,1.1542760133743286,0.08209229
2201,PF3D7_0830600,1.1542760133743286,0.08209229
3617,PF3D7_1212700,1.1542760133743286,0.08209229
495,PF3D7_0302900,1.1542760133743286,0.08209229
2704,PF3D7_1010000,1.1542760133743286,0.08209229
3996,PF3D7_1251200,1.154275894165039,0.08206177
4859,PF3D7_1411200,1.1542755365371704,0.08190918
3114,PF3D7_1112000,1.1542754173278809,0.08184814
1675,PF3D7_0709000,1.1542754173278809,0.08184814
1740,PF3D7_0716000,1.1542750597000122,0.08172607
5520,PF3D7_1478000,1.1542749404907227,0.08166504
563,PF3D7_0309700,1.1542749404907227,0.08166504
3461,PF3D7_1147000,1.1542749404907227,0.08166504
4635,PF3D7_1361200,1.154274821281433,0.08163452
2818,PF3D7_1021400,1.1542747020721436,0.08157349
622,PF3D7_0315700,1.1542744636535645,0.08148193
2393,PF3D7_0916600,1.1542744636535645,0.08148193
2943,PF3D7_1034000,1.154274344444275,0.0814209
3469,PF3D7_1147800.1,1.1542742252349854,0.08139038
4194,PF3D7_1316500,1.1542739868164062,0.08129883
183,PF3D7_0109000,1.1542738676071167,0.08123779
5330,PF3D7_1459000,1.1542738676071167,0.08123779
1727,PF3D7_0714600,1.1542737483978271,0.08117676
4783,PF3D7_1403700,1.1542736291885376,0.08114624
2471,PF3D7_0924400,1.154273509979248,0.08108521
3172,PF3D7_1117900,1.154273509979248,0.08108521
3532,PF3D7_1204000,1.1542733907699585,0.08105469
118,PF3D7_0102500,1.1542733907699585,0.08105469
2024,PF3D7_0812600,1.1542733907699585,0.08105469
1187,PF3D7_0523600,1.154273271560669,0.08099365
1892,PF3D7_0731800,1.154273271560669,0.08099365
80,MAL8.1384160.1384384....kr,1.1542730331420898,0.0809021
4926,PF3D7_1417900,1.1542730331420898,0.0809021
5461,PF3D7_1472100,1.1542730331420898,0.0809021
3736,PF3D7_1224700,1.1542729139328003,0.08084106
1428,PF3D7_0615700,1.1542729139328003,0.08084106
312,PF3D7_0207100,1.1542725563049316,0.08071899
3251,PF3D7_1125800,1.154272437095642,0.08065796
5103,PF3D7_1436300,1.1542723178863525,0.08059692
4229,PF3D7_1320000,1.154272198677063,0.08056641
1233,PF3D7_0528200,1.1542717218399048,0.0803833
266,PF3D7_0202500,1.1542716026306152,0.08032227
1045,PF3D7_0509300,1.1542713642120361,0.08023071
5115,PF3D7_1437500,1.1542712450027466,0.08016968
4591,PF3D7_1356500,1.154271125793457,0.08013916
390,PF3D7_0215000,1.154271125793457,0.08013916
3152,PF3D7_1115900,1.1542710065841675,0.08007812
4561,PF3D7_1353400,1.1542706489562988,0.07992554
1539,PF3D7_0626700,1.1542706489562988,0.07992554
1169,PF3D7_0521800,1.1542706489562988,0.07992554
941,PF3D7_0424600,1.1542706489562988,0.07992554
1627,PF3D7_0703900,1.1542706489562988,0.07992554
1582,PF3D7_0631200,1.1542704105377197,0.07983398
5035,PF3D7_1429500,1.1542702913284302,0.07980347
2339,PF3D7_0911100,1.1542701721191406,0.07974243
819,PF3D7_0411500,1.1542701721191406,0.07974243
2752,PF3D7_1014800,1.1542699337005615,0.07965088
674,PF3D7_0320800,1.1542699337005615,0.07965088
4634,PF3D7_1361100,1.1542699337005615,0.07965088
3225,PF3D7_1123200,1.1542699337005615,0.07965088
82,MAL8.270003.270059.b.....y,1.1542699337005615,0.07965088
2914,PF3D7_1031100,1.1542696952819824,0.07955933
2530,PF3D7_0930300,1.1542690992355347,0.07931519
2259,PF3D7_0903100,1.1542690992355347,0.07931519
265,PF3D7_0202400,1.1542688608169556,0.07922363
4588,PF3D7_1356200,1.1542688608169556,0.07922363
2812,PF3D7_1020800,1.1542688608169556,0.07922363
1209,PF3D7_0525800,1.1542683839797974,0.07901001
4826,PF3D7_1407900,1.1542682647705078,0.07897949
3962,PF3D7_1247800,1.1542682647705078,0.07897949
2229,PF3D7_0833400,1.1542681455612183,0.07891846
4054,PF3D7_1302500,1.1542680263519287,0.07888794
4018,PF3D7_1253700,1.15426766872406,0.07873535
4676,PF3D7_1365300,1.154267430305481,0.0786438
2248,PF3D7_0902000,1.1542673110961914,0.07858276
5375,PF3D7_1463500,1.1542673110961914,0.07858276
136,PF3D7_0104300,1.1542667150497437,0.07833862
1869,PF3D7_0729300,1.1542667150497437,0.07833862
36,MAL14.1147523.1147685.bc.k,1.1542662382125854,0.07815552
4946,PF3D7_1420300,1.1542658805847168,0.07800293
1492,PF3D7_0622100,1.1542656421661377,0.07791138
2744,PF3D7_1014000,1.1542655229568481,0.07785034
5185,PF3D7_1444500,1.1542655229568481,0.07785034
1661,PF3D7_0707600,1.1542655229568481,0.07785034
3300,PF3D7_1130800,1.1542655229568481,0.07785034
4728,PF3D7_1370800,1.1542654037475586,0.07781982
740,PF3D7_0403500,1.1542654037475586,0.07781982
3448,PF3D7_1145600,1.1542654037475586,0.07781982
142,PF3D7_0104900,1.154265284538269,0.07775879
4504,PF3D7_1347700,1.154265284538269,0.07775879
4136,PF3D7_1310700,1.15426504611969,0.07766724
929,PF3D7_0423400,1.1542649269104004,0.07763672
120,PF3D7_0102700,1.1542649269104004,0.07763672
4825,PF3D7_1407800,1.1542643308639526,0.07739258
2008,PF3D7_0811100,1.1542643308639526,0.07739258
3956,PF3D7_1247200,1.1542638540267944,0.07717896
3373,PF3D7_1138100,1.1542638540267944,0.07717896
5111,PF3D7_1437100,1.1542638540267944,0.07717896
4217,PF3D7_1318800,1.1542637348175049,0.07714844
1049,PF3D7_0509700,1.1542637348175049,0.07714844
3455,PF3D7_1146300,1.1542636156082153,0.0770874
3506,PF3D7_1201400,1.1542634963989258,0.07705688
2854,PF3D7_1025000,1.1542634963989258,0.07705688
3076,PF3D7_1108200,1.1542633771896362,0.07699585
943,PF3D7_0424800,1.1542633771896362,0.07699585
3204,PF3D7_1121100,1.1542632579803467,0.07693481
242,PF3D7_0115700,1.1542631387710571,0.0769043
1902,PF3D7_0733000,1.1542627811431885,0.07675171
1942,PF3D7_0804300,1.1542627811431885,0.07675171
711,PF3D7_0400100,1.154262661933899,0.07672119
2988,PF3D7_1038700,1.1542621850967407,0.07650757
3349,PF3D7_1135700,1.1542621850967407,0.07650757
2584,PF3D7_0935700,1.1542620658874512,0.07647705
4836,PF3D7_1408900,1.1542619466781616,0.07641602
2417,PF3D7_0919000,1.1542619466781616,0.07641602
21,MAL12.1518573.1518702.b..k,1.1542617082595825,0.07632446
2207,PF3D7_0831200,1.1542614698410034,0.07623291
54,MAL3.691489.691562.....r..,1.1542611122131348,0.07608032
2689,PF3D7_1008500,1.1542611122131348,0.07608032
901,PF3D7_0420300,1.1542611122131348,0.07608032
649,PF3D7_0318300,1.1542607545852661,0.07592773
2387,PF3D7_0916000,1.154260516166687,0.07583618
507,PF3D7_0304100,1.1542600393295288,0.07565308
2414,PF3D7_0918700,1.1542600393295288,0.07565308
2594,PF3D7_0936700,1.1542598009109497,0.07556152
3243,PF3D7_1125000,1.1542596817016602,0.07550049
253,PF3D7_0201200,1.1542596817016602,0.07550049
2119,PF3D7_0822300,1.1542595624923706,0.07546997
4663,PF3D7_1364000,1.154259443283081,0.07540894
2860,PF3D7_1025600,1.1542593240737915,0.0753479
3696,PF3D7_1220700,1.154259204864502,0.07531738
1116,PF3D7_0516500,1.1542589664459229,0.07522583
1108,PF3D7_0515700,1.1542589664459229,0.07522583
350,PF3D7_0211000,1.1542588472366333,0.07516479
5339,PF3D7_1459900,1.1542587280273438,0.07510376
2190,PF3D7_0829400,1.1542584896087646,0.07501221
1666,PF3D7_0708100,1.154258370399475,0.07498169
2488,PF3D7_0926100,1.154258370399475,0.07498169
3585,PF3D7_1209400,1.154258370399475,0.07498169
4395,PF3D7_1336700,1.154258370399475,0.07498169
440,PF3D7_0220000,1.1542577743530273,0.07473755
1291,PF3D7_0602100,1.1542574167251587,0.07458496
4087,PF3D7_1305800,1.1542574167251587,0.07458496
481,PF3D7_0301500,1.1542572975158691,0.07455444
728,PF3D7_0402100,1.1542572975158691,0.07455444
2626,PF3D7_1002100,1.1542571783065796,0.07449341
2221,PF3D7_0832600,1.1542571783065796,0.07449341
1014,PF3D7_0506200,1.1542571783065796,0.07449341
2043,PF3D7_0814500,1.15425705909729,0.07443237
414,PF3D7_0217400,1.1542569398880005,0.07440186
1884,PF3D7_0731000,1.154256820678711,0.07434082
2254,PF3D7_0902600,1.154256820678711,0.07434082
959,PF3D7_0500600,1.1542565822601318,0.07424927
4145,PF3D7_1311600,1.1542563438415527,0.07415771
2577,PF3D7_0935000,1.1542563438415527,0.07415771
1584,PF3D7_0631900,1.1542563438415527,0.07415771
5332,PF3D7_1459200,1.1542562246322632,0.07409668
5531,PF3D7_1479200,1.1542551517486572,0.07366943
3653,PF3D7_1216300,1.154254674911499,0.07348633
115,PF3D7_0102200,1.15425443649292,0.07339478
489,PF3D7_0302300,1.15425443649292,0.07339478
4718,PF3D7_1369500,1.1542543172836304,0.07333374
1549,PF3D7_0627700,1.1542541980743408,0.07327271
4625,PF3D7_1360100,1.1542541980743408,0.07327271
1732,PF3D7_0715200,1.1542538404464722,0.07315063
406,PF3D7_0216600,1.1542537212371826,0.0730896
4919,PF3D7_1417200,1.154253602027893,0.07305908
3386,PF3D7_1139400,1.1542534828186035,0.07299805
5021,PF3D7_1428100,1.154253363609314,0.07293701
3531,PF3D7_1203900,1.1542528867721558,0.07275391
66,MAL6.914887.914993.bcgkr..,1.1542528867721558,0.07275391
5528,PF3D7_1478800,1.1542524099349976,0.0725708
2245,PF3D7_0901700,1.154252290725708,0.07250977
3636,PF3D7_1214600,1.1542521715164185,0.07247925
4069,PF3D7_1304000,1.154252052307129,0.07241821
5252,PF3D7_1451200,1.1542514562606812,0.07217407
1284,PF3D7_0600800,1.1542514562606812,0.07217407
3836,PF3D7_1234900,1.1542513370513916,0.07214355
3145,PF3D7_1115200,1.1542510986328125,0.07202148
2412,PF3D7_0918500,1.154250979423523,0.07199097
5126,PF3D7_1438600,1.154250979423523,0.07199097
2833,PF3D7_1022900,1.1542505025863647,0.07180786
5382,PF3D7_1464200,1.1542502641677856,0.07168579
1936,PF3D7_0803500,1.1542500257492065,0.07159424
3742,PF3D7_1225300,1.154249906539917,0.07156372
881,PF3D7_0418300,1.1542497873306274,0.07150269
1764,PF3D7_0718400,1.1542494297027588,0.0713501
4754,PF3D7_1400700,1.1542493104934692,0.07131958
2185,PF3D7_0828900,1.1542490720748901,0.07122803
4949,PF3D7_1420600,1.154248595237732,0.0710144
4354,PF3D7_1332500,1.1542482376098633,0.07089233
2010,PF3D7_0811300,1.1542482376098633,0.07089233
4662,PF3D7_1363900,1.1542481184005737,0.0708313
3367,PF3D7_1137500,1.1542479991912842,0.07077026
3167,PF3D7_1117400,1.1542478799819946,0.07073975
2164,PF3D7_0826800,1.154247760772705,0.07067871
3465,PF3D7_1147400,1.1542476415634155,0.07064819
2194,PF3D7_0829800,1.154247522354126,0.07058716
532,PF3D7_0306600,1.1542474031448364,0.07052612
1896,PF3D7_0732300,1.1542472839355469,0.07049561
964,PF3D7_0501100.1,1.1542469263076782,0.07034302
437,PF3D7_0219700,1.1542468070983887,0.0703125
4912,PF3D7_1416500,1.15424644947052,0.07015991
3192,PF3D7_1119900,1.1542459726333618,0.06997681
240,PF3D7_0115500,1.1542457342147827,0.06985474
1904,PF3D7_0800200,1.1542456150054932,0.06982422
2973,PF3D7_1037200,1.1542454957962036,0.06976318
1799,PF3D7_0721900,1.154245138168335,0.0696106
1543,PF3D7_0627100,1.154245138168335,0.0696106
2416,PF3D7_0918900,1.1542448997497559,0.06951904
1951,PF3D7_0805200,1.1542447805404663,0.06948853
2122,PF3D7_0822600,1.1542446613311768,0.06942749
1124,PF3D7_0517300,1.1542445421218872,0.06939697
4579,PF3D7_1355300,1.1542444229125977,0.06933594
3377,PF3D7_1138500,1.154244303703308,0.0692749
5053,PF3D7_1431300,1.154244303703308,0.0692749
1296,PF3D7_0602600,1.1542439460754395,0.06915283
1131,PF3D7_0518000,1.1542437076568604,0.06906128
3973,PF3D7_1248900,1.1542435884475708,0.06900024
3715,PF3D7_1222600,1.1542435884475708,0.06900024
2383,PF3D7_0915600,1.1542434692382812,0.06893921
2771,PF3D7_1016700,1.1542433500289917,0.06890869
827,PF3D7_0412400,1.1542425155639648,0.068573
3131,PF3D7_1113700,1.1542420387268066,0.06835938
1442,PF3D7_0617100,1.154241919517517,0.06832886
1703,PF3D7_0712000,1.1542413234710693,0.06808472
1744,PF3D7_0716400,1.1542412042617798,0.06802368
4248,PF3D7_1321900,1.1542412042617798,0.06802368
2099,PF3D7_0820300,1.1542409658432007,0.06793213
1556,PF3D7_0628400,1.1542407274246216,0.06784058
3504,PF3D7_1201200,1.1542402505874634,0.06765747
561,PF3D7_0309500,1.1542401313781738,0.06759644
1534,PF3D7_0626200,1.1542400121688843,0.06756592
5118,PF3D7_1437800,1.1542397737503052,0.06744385
2247,PF3D7_0901900,1.1542394161224365,0.06732178
5052,PF3D7_1431200,1.1542394161224365,0.06732178
2303,PF3D7_0907500,1.154239296913147,0.06726074
2475,PF3D7_0924800,1.1542388200759888,0.06707764
1003,PF3D7_0505100,1.1542388200759888,0.06707764
5462,PF3D7_1472200,1.1542387008666992,0.0670166
2041,PF3D7_0814300,1.154238224029541,0.0668335
4342,PF3D7_1331300,1.1542376279830933,0.06658936
1609,PF3D7_0702100,1.1542373895645142,0.0664978
5529,PF3D7_1478900,1.1542370319366455,0.06634521
3022,PF3D7_1102800,1.1542367935180664,0.06625366
5121,PF3D7_1438100,1.1542366743087769,0.06619263
4047,PF3D7_1301800,1.154236078262329,0.065979
2028,PF3D7_0813000,1.1542359590530396,0.06591797
381,PF3D7_0214100,1.15423583984375,0.06585693
917,PF3D7_0422200,1.1542357206344604,0.06582642
3031,PF3D7_1103700,1.154235601425171,0.06576538
743,PF3D7_0403800,1.1542353630065918,0.06567383
3480,PF3D7_1149200,1.154234766960144,0.06542969
1252,PF3D7_0530100,1.154234766960144,0.06542969
5407,PF3D7_1466700,1.154234766960144,0.06542969
3835,PF3D7_1234800,1.1542341709136963,0.06518555
2994,PF3D7_1039600,1.1542340517044067,0.06515503
2055,PF3D7_0815800,1.1542338132858276,0.06506348
3887,PF3D7_1240000,1.154233694076538,0.06500244
2552,PF3D7_0932500,1.154233455657959,0.06491089
306,PF3D7_0206500,1.1542329788208008,0.06469727
5324,PF3D7_1458400,1.1542320251464844,0.06433105
2958,PF3D7_1035500,1.154231309890747,0.06402588
3970,PF3D7_1248600,1.1542311906814575,0.06399536
486,PF3D7_0302000,1.1542308330535889,0.06384277
3161,PF3D7_1116800,1.1542308330535889,0.06384277
1801,PF3D7_0722100,1.1542307138442993,0.06378174
1937,PF3D7_0803600,1.1542303562164307,0.06365967
4063,PF3D7_1303400,1.1542302370071411,0.06359863
977,PF3D7_0502400,1.154229998588562,0.06350708
5233,PF3D7_1449300,1.1542295217514038,0.06332397
756,PF3D7_0405100,1.1542294025421143,0.06326294
2218,PF3D7_0832300,1.1542292833328247,0.06323242
1368,PF3D7_0609700,1.1542292833328247,0.06323242
3148,PF3D7_1115500,1.1542285680770874,0.06292725
2110,PF3D7_0821400,1.1542284488677979,0.06286621
5006,PF3D7_1426700,1.1542283296585083,0.06283569
2627,PF3D7_1002200,1.15422785282135,0.06265259
1337,PF3D7_0606700,1.1542272567749023,0.06240845
937,PF3D7_0424200,1.1542271375656128,0.06234741
1835,PF3D7_0725500,1.1542266607284546,0.06216431
3546,PF3D7_1205500,1.1542260646820068,0.06192017
5389,PF3D7_1464900,1.1542260646820068,0.06192017
1528,PF3D7_0625600,1.1542260646820068,0.06192017
2519,PF3D7_0929200,1.1542259454727173,0.06185913
382,PF3D7_0214200,1.1542258262634277,0.06182861
156,PF3D7_0106300,1.154225468635559,0.06167603
52,MAL3.667147.667198.....r..,1.15422523021698,0.06158447
4012,PF3D7_1252900,1.1542251110076904,0.06152344
5109,PF3D7_1436900,1.1542249917984009,0.06149292
1335,PF3D7_0606500,1.1542249917984009,0.06149292
2395,PF3D7_0916800,1.1542248725891113,0.06143188
3483,PF3D7_1149500,1.1542247533798218,0.06140137
3446,PF3D7_1145400,1.1542236804962158,0.0609436
4704,PF3D7_1368100,1.1542229652404785,0.06066895
2231,PF3D7_0900100,1.1542224884033203,0.06048584
4571,PF3D7_1354400,1.1542223691940308,0.0604248
3888,PF3D7_1240100,1.154222011566162,0.06027222
1702,PF3D7_0711900,1.1542214155197144,0.06002808
2369,PF3D7_0914200,1.1542208194732666,0.05978394
2376,PF3D7_0914900,1.1542208194732666,0.05978394
3151,PF3D7_1115800,1.154220700263977,0.05975342
5489,PF3D7_1474900,1.1542199850082397,0.05944824
1425,PF3D7_0615400,1.154219627380371,0.05932617
5134,PF3D7_1439400,1.154219627380371,0.05932617
1554,PF3D7_0628200,1.1542185544967651,0.05886841
2446,PF3D7_0921900,1.1542185544967651,0.05886841
2441,PF3D7_0921400,1.154218316078186,0.05877686
417,PF3D7_0217700,1.154218077659607,0.0586853
1713,PF3D7_0713200,1.1542176008224487,0.0585022
222,PF3D7_0113300,1.1542174816131592,0.05844116
663,PF3D7_0319700,1.1542168855667114,0.05819702
527,PF3D7_0306100,1.1542158126831055,0.05776978
2120,PF3D7_0822400,1.154215693473816,0.05773926
2049,PF3D7_0815200,1.1542155742645264,0.05767822
2610,PF3D7_1000500,1.1542145013809204,0.05725098
348,PF3D7_0210800,1.1542143821716309,0.05718994
3609,PF3D7_1211900,1.154213547706604,0.05685425
3849,PF3D7_1236200,1.1542118787765503,0.05618286
2025,PF3D7_0812700,1.154211401939392,0.05599976
178,PF3D7_0108500,1.154211163520813,0.0559082
1668,PF3D7_0708300,1.154211163520813,0.0559082
